4381
itemid	name	level	unk	price	pricec	sell	unk	unk	durtype	duration	hp	attmin	attmax	att(trans)min	att(trans)max	TransGauge	Crit	evade	spectrans	speed	transbotdef	transbotatt	transspeed	ranged	luck	unk	effect	image	description
3041107	Titanium-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	3	Move faster with nano-technology strength
3041108	Titanium-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	3	Move faster with nano-technology strength
3041109	Titanium-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	3	Move faster with nano-technology strength
3041200	Jetpack-Wing	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	4	Benefit: Critical hit, increased evade or added special trans.
3041201	Jetpack-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	4	Move faster with plasma powered fusion.
3041202	Jetpack-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	4	Move faster with plasma powered fusion.
3041203	Jetpack-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	4	Move faster with plasma powered fusion.
3041204	Jetpack-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	4	Move faster with plasma powered fusion.
3041205	Jetpack-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	4	Move faster with plasma powered fusion.
3041206	Jetpack-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	4	Move faster with plasma powered fusion.
3041207	Jetpack-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	4	Move faster with plasma powered fusion.
3041208	Jetpack-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	4	Move faster with plasma powered fusion.
3041209	Jetpack-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	4	Move faster with plasma powered fusion.
3041300	Heliblade-Wing	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	5	Benefit: Critical hit, increased evade or added special trans.
3041301	Heliblade-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	5	Move faster using super speed blades
3041302	Heliblade-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	5	Move faster using super speed blades
3041303	Heliblade-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	5	Move faster using super speed blades
3041304	Heliblade-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	5	Move faster using super speed blades
3041305	Heliblade-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	5	Move faster using super speed blades
3041306	Heliblade-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	5	Move faster using super speed blades
3041307	Heliblade-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	5	Move faster using super speed blades
3041308	Heliblade-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	5	Move faster using super speed blades
3041309	Heliblade-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	5	Move faster using super speed blades
3041400	Steambooster-Wing	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	6	Benefit: Critical hit, increased evade or added special trans.
3041401	Steambooster-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	6	Move faster with high pressure steam
3041402	Steambooster-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	6	Move faster with high pressure steam
3041403	Steambooster-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	6	Move faster with high pressure steam
3041404	Steambooster-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	6	Move faster with high pressure steam
3041405	Steambooster-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	6	Move faster with high pressure steam
3041406	Steambooster-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	6	Move faster with high pressure steam
3041407	Steambooster-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	6	Move faster with high pressure steam
3041408	Steambooster-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	6	Move faster with high pressure steam
3041409	Steambooster-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	6	Move faster with high pressure steam
3041500	Special-Wing	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	7	Benefit: Critical hit, increased evade or added special trans.
3041501	Special-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	7	Only champions are allowed to obtain these wings
3041502	Special-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	7	Only champions are allowed to obtain these wings
3041503	Special-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	7	Only champions are allowed to obtain these wings
3041504	Special-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	7	Only champions are allowed to obtain these wings
3041505	Special-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	7	Only champions are allowed to obtain these wings
3041506	Special-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	7	Only champions are allowed to obtain these wings
3041507	Special-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	7	Only champions are allowed to obtain these wings
3041508	Special-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	7	Only champions are allowed to obtain these wings
3041509	Special-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	7	Only champions are allowed to obtain these wings
3041600	Delta-Rocket-Wing	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	8	Benefit: Critical hit, increased evade or added special trans.
3041601	Delta-Rocket-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	8	Move faster with anti-gravity matter
3041602	Delta-Rocket-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	8	Move faster with anti-gravity matter
3041603	Delta-Rocket-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	8	Move faster with anti-gravity matter
3041604	Delta-Rocket-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	8	Move faster with anti-gravity matter
3041605	Delta-Rocket-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	8	Move faster with anti-gravity matter
3041606	Delta-Rocket-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	8	Move faster with anti-gravity matter
3041607	Delta-Rocket-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	8	Move faster with anti-gravity matter
3041608	Delta-Rocket-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	8	Move faster with anti-gravity matter
3041609	Delta-Rocket-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	8	Move faster with anti-gravity matter
3041700	TankBooster	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	9	Benefit: Critical hit, increased evade or added special trans.
3041701	TankBooster	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	9	Two huge boosters provide power to this wing
3041702	TankBooster	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	9	Two huge boosters provide power to this wing
3041703	TankBooster	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	9	Two huge boosters provide power to this wing
3041704	TankBooster	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	9	Two huge boosters provide power to this wing
3041705	TankBooster	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	9	Two huge boosters provide power to this wing
3041706	TankBooster	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	9	Two huge boosters provide power to this wing
3041707	TankBooster	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	9	Two huge boosters provide power to this wing
3041708	TankBooster	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	9	Two huge boosters provide power to this wing
3041709	TankBooster	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	9	Two huge boosters provide power to this wing
3041800	Megabat-Wing	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	10	Benefit: Critical hit, increased evade or added special trans.
3041801	Megabat-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	10	Move faster with this Bionic Bat wing
3041802	Megabat-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	10	Move faster with this Bionic Bat wing
3041803	Megabat-Wing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	10	Move faster with this Bionic Bat wing
3041804	Megabat-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	10	Move faster with this Bionic Bat wing
3041805	Megabat-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	10	Move faster with this Bionic Bat wing
3041806	Megabat-Wing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	10	Move faster with this Bionic Bat wing
3041807	Megabat-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	10	Move faster with this Bionic Bat wing
3041808	Megabat-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	10	Move faster with this Bionic Bat wing
3041809	Megabat-Wing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	10	Move faster with this Bionic Bat wing
3041900	Resistance	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	11	Benefit: Critical hit, increased evade or added special trans.
3041901	Resistance	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	11	Built in parachutes provide stability in falls
3041902	Resistance	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	11	Built in parachutes provide stability in falls
3041903	Resistance	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	11	Built in parachutes provide stability in falls
3041904	Resistance	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	11	Built in parachutes provide stability in falls
3041905	Resistance	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	11	Built in parachutes provide stability in falls
3041906	Resistance	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	11	Built in parachutes provide stability in falls
3041907	Resistance	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	11	Built in parachutes provide stability in falls
3041908	Resistance	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	11	Built in parachutes provide stability in falls
3041909	Resistance	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	11	Built in parachutes provide stability in falls
3042000	ChomperFins	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	12	Benefit: Critical hit, increased evade or added special trans.
3042001	ChomperFins	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	12	Rear fins for those looking to take a bite out of the competition.
3042002	ChomperFins	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	12	Rear fins for those looking to take a bite out of the competition.
3042003	ChomperFins	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	12	Rear fins for those looking to take a bite out of the competition.
3042004	ChomperFins	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	12	Rear fins for those looking to take a bite out of the competition.
3042005	ChomperFins	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	12	Rear fins for those looking to take a bite out of the competition.
3042006	ChomperFins	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	12	Rear fins for those looking to take a bite out of the competition.
3042007	ChomperFins	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	12	Rear fins for those looking to take a bite out of the competition.
3042008	ChomperFins	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	12	Rear fins for those looking to take a bite out of the competition.
3042009	ChomperFins	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	12	Rear fins for those looking to take a bite out of the competition.
3042100	ManaWing	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	13	Benefit: Critical hit, increased evade or added special trans.
3042101	ManaWing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	13	These wings are powered by magic dust.
3042102	ManaWing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	13	These wings are powered by magic dust.
3042103	ManaWing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	13	These wings are powered by magic dust.
3042104	ManaWing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	13	These wings are powered by magic dust.
3042105	ManaWing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	13	These wings are powered by magic dust.
3042106	ManaWing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	13	These wings are powered by magic dust.
3042107	ManaWing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	13	These wings are powered by magic dust.
3042108	ManaWing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	13	These wings are powered by magic dust.
3042109	ManaWing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	13	These wings are powered by magic dust.
3042110	ManaWing(Blue)	1	1	0	0	0	16777473	257	0	0	0	0	0	0	0	0	300	50	0	65	0	0	0	0	0	0	0	44	These fairy dust powered wings are a beta exclusive item. Thank you for your support!
3042111	ManaWing(Blue)	1	1	0	0	0	16777473	257	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	44	These fairy dust powered wings are a beta exclusive item. Thank you for your support!
3042112	ManaWing(Blue)	1	1	0	0	0	16777473	257	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	44	These fairy dust powered wings are a beta exclusive item. Thank you for your support!
3042113	ManaWing(Blue)	1	1	0	0	0	16777473	257	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	44	These fairy dust powered wings are a beta exclusive item. Thank you for your support!
3042120	ManaWing(Red)	1	1	0	0	0	16777473	257	0	0	0	0	0	0	0	0	300	50	0	65	0	0	0	0	0	0	0	45	These fairy dust powered wings are a beta exclusive item. Thank you for your support!
3042121	ManaWing(Red)	1	1	0	0	0	16777473	257	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	45	These fairy dust powered wings are a beta exclusive item. Thank you for your support!
3042122	ManaWing(Red)	1	1	0	0	0	16777473	257	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	45	These fairy dust powered wings are a beta exclusive item. Thank you for your support!
3042123	ManaWing(Red)	1	1	0	0	0	16777473	257	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	45	These fairy dust powered wings are a beta exclusive item. Thank you for your support!
3042200	DracoWing	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	14	Benefit: Critical hit, increased evade or added special trans.
3042201	DracoWing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	14	Though you can't hang upside down, these wings will make you fast.
3042202	DracoWing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	14	Though you can't hang upside down, these wings will make you fast.
3042203	DracoWing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	14	Though you can't hang upside down, these wings will make you fast.
3042204	DracoWing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	14	Though you can't hang upside down, these wings will make you fast.
3042205	DracoWing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	14	Though you can't hang upside down, these wings will make you fast.
3042206	DracoWing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	14	Though you can't hang upside down, these wings will make you fast.
3042207	DracoWing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	14	Though you can't hang upside down, these wings will make you fast.
3042208	DracoWing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	14	Though you can't hang upside down, these wings will make you fast.
3042209	DracoWing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	14	Though you can't hang upside down, these wings will make you fast.
3042300	Tangler	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	15	Benefit: Critical hit, increased evade or added special trans.
3042301	Tangler	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	15	Inspired by the powers of the forest, these wings are fast.
3042302	Tangler	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	15	Inspired by the powers of the forest, these wings are fast.
3042303	Tangler	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	15	Inspired by the powers of the forest, these wings are fast.
3042304	Tangler	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	15	Inspired by the powers of the forest, these wings are fast.
3042305	Tangler	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	15	Inspired by the powers of the forest, these wings are fast.
3042306	Tangler	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	15	Inspired by the powers of the forest, these wings are fast.
3042307	Tangler	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	15	Inspired by the powers of the forest, these wings are fast.
3042308	Tangler	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	15	Inspired by the powers of the forest, these wings are fast.
3042309	Tangler	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	15	Inspired by the powers of the forest, these wings are fast.
3042400	CrawlerWing	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	16	Benefit: Critical hit, increased evade or added special trans.
3042401	CrawlerWing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	16	Made for the Crawler series, these wings are made for speed.
3042402	CrawlerWing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	16	Made for the Crawler series, these wings are made for speed.
3042403	CrawlerWing	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	16	Made for the Crawler series, these wings are made for speed.
3042404	CrawlerWing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	16	Made for the Crawler series, these wings are made for speed.
3042405	CrawlerWing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	16	Made for the Crawler series, these wings are made for speed.
3042406	CrawlerWing	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	16	Made for the Crawler series, these wings are made for speed.
3042407	CrawlerWing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	16	Made for the Crawler series, these wings are made for speed.
3042408	CrawlerWing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	16	Made for the Crawler series, these wings are made for speed.
3042409	CrawlerWing	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	16	Made for the Crawler series, these wings are made for speed.
3042500	DragoonAer	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	17	Benefit: Critical hit, increased evade or added special trans.
3042501	DragoonAer	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	17	Even without scales, these wings are dragon-fast
3042502	DragoonAer	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	17	Even without scales, these wings are dragon-fast
3042503	DragoonAer	1	2	0	115	115	16843008	256	1	7	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	17	Even without scales, these wings are dragon-fast
3042504	DragoonAer	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	17	Even without scales, these wings are dragon-fast
3042505	DragoonAer	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	17	Even without scales, these wings are dragon-fast
3042506	DragoonAer	1	2	0	180	180	16843008	256	1	30	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	17	Even without scales, these wings are dragon-fast
3042507	DragoonAer	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	300	0	0	65	0	0	0	0	0	0	0	17	Even without scales, these wings are dragon-fast
3042508	DragoonAer	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	75	0	65	0	0	0	0	0	0	0	17	Even without scales, these wings are dragon-fast
3042509	DragoonAer	1	2	0	700	700	16843008	256	0	0	0	0	0	0	0	0	0	0	225	65	0	0	0	0	0	0	0	17	Even without scales, these wings are dragon-fast
3042600	Titan	1	2	0	0	0	16843008	256	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	18	Benefit: Critical hit, increased evade or added special trans.
